usneseni,kategorie,cislo,stala_delegace,poslanec,nahradnik,funkce,termin,pobyt,zeme,organizace,mesto,zduvodneni,naklady_PSP,url
UO182,1,6,NATO,R. Králíček,F,,6. – 9. 5. 2019,4. – 10. 5. 2019,Singapur,,Singapur,zasedání Výboru pro vědu a technologii,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,3,5,,R. Vondráček,F,,15. – 17. 5. 2019,15. – 17. 5. 2019,Ázerbájdžán,,Baku,oficiální návštěva předsedy PS (na pozvání předsedy Národního shromáždění Parlamentu Ázerbájdžánu),"místní doprava, ubytování, stravné, pojištění, tlumočení, květinové dary",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,3,5,,P. Gazdík,F,,15. – 17. 5. 2019,15. – 17. 5. 2019,Ázerbájdžán,,Baku,oficiální návštěva předsedy PS (na pozvání předsedy Národního shromáždění Parlamentu Ázerbájdžánu),"místní doprava, ubytování, stravné, pojištění, tlumočení, květinové dary",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,3,5,,J. Hamáček,F,,15. – 17. 5. 2019,15. – 17. 5. 2019,Ázerbájdžán,,Baku,oficiální návštěva předsedy PS (na pozvání předsedy Národního shromáždění Parlamentu Ázerbájdžánu),"místní doprava, ubytování, stravné, pojištění, tlumočení, květinové dary",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,3,5,,P. Kováčik,F,,15. – 17. 5. 2019,15. – 17. 5. 2019,Ázerbájdžán,,Baku,oficiální návštěva předsedy PS (na pozvání předsedy Národního shromáždění Parlamentu Ázerbájdžánu),"místní doprava, ubytování, stravné, pojištění, tlumočení, květinové dary",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,3,5,,Z. Stanjura,F,,15. – 17. 5. 2019,15. – 17. 5. 2019,Ázerbájdžán,,Baku,oficiální návštěva předsedy PS (na pozvání předsedy Národního shromáždění Parlamentu Ázerbájdžánu),"místní doprava, ubytování, stravné, pojištění, tlumočení, květinové dary",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,3,6,,R. Vondráček,F,předseda PS,26. – 31. 5. 2019,26. 5. – 1. 6. 2019,Kanada,,Ottawa,"oficiální návštěva předsedy PS (na pozvání předsedy Dolní sněmovny Parlamentu Kanady); jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, květinové dary, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kanadě ve výši cca 1 000,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,3,6,,R. Fiala,F,Hospodářský výbor,26. – 31. 5. 2019,26. 5. – 1. 6. 2019,Kanada,,Ottawa,"oficiální návštěva předsedy PS (na pozvání předsedy Dolní sněmovny Parlamentu Kanady); jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, květinové dary, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kanadě ve výši cca 1 000,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,3,6,,J. Bauer,F,Hospodářský výbor,26. – 31. 5. 2019,26. 5. – 1. 6. 2019,Kanada,,Ottawa,"oficiální návštěva předsedy PS (na pozvání předsedy Dolní sněmovny Parlamentu Kanady); jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, květinové dary, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kanadě ve výši cca 1 000,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,3,6,,L. Luzar,F,Hospodářský výbor,26. – 31. 5. 2019,26. 5. – 1. 6. 2019,Kanada,,Ottawa,"oficiální návštěva předsedy PS (na pozvání předsedy Dolní sněmovny Parlamentu Kanady); jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, květinové dary, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kanadě ve výši cca 1 000,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,3,6,,Z. Ožanová,F,Hospodářský výbor,26. – 31. 5. 2019,26. 5. – 1. 6. 2019,Kanada,,Ottawa,"oficiální návštěva předsedy PS (na pozvání předsedy Dolní sněmovny Parlamentu Kanady); jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, květinové dary, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kanadě ve výši cca 1 000,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,3,6,,P. Pávek,F,Hospodářský výbor,26. – 31. 5. 2019,26. 5. – 1. 6. 2019,Kanada,,Ottawa,"oficiální návštěva předsedy PS (na pozvání předsedy Dolní sněmovny Parlamentu Kanady); jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, květinové dary, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kanadě ve výši cca 1 000,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,3,6,,P. Pustějovský,F,Hospodářský výbor,26. – 31. 5. 2019,26. 5. – 1. 6. 2019,Kanada,,Ottawa,"oficiální návštěva předsedy PS (na pozvání předsedy Dolní sněmovny Parlamentu Kanady); jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, květinové dary, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kanadě ve výši cca 1 000,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,3,6,,P. Juříček,T,Hospodářský výbor,26. – 31. 5. 2019,26. 5. – 1. 6. 2019,Kanada,,Ottawa,"oficiální návštěva předsedy PS (na pozvání předsedy Dolní sněmovny Parlamentu Kanady); jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, květinové dary, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kanadě ve výši cca 1 000,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO186,1,1,Organizace pro bezpečnost a spolupráci v Evropě,P. Plzák,F,,3. – 6. 5. 2019,3. – 6. 5. 2019,Makedonie,,Skopje,monitorovací mise PS OBSE na 2. kolo prezidentských voleb,"doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,1,2,Meziparlamentní unie,R. Fiala,F,,5. – 6. 6. 2019,4. – 7. 6. 2019,Portugalsko,,Lisabon,účast na regionálním parlamentním semináři MPU k Agendě 2030,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,1,3,Středoevropská iniciativa,P. Dolínek,F,,27. – 28. 5. 2019,26. – 29. 5. 2019,Itálie,,Terst,jarní zasedání Parlamentního výboru PD SEI,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,1,3,Středoevropská iniciativa,T. Kohoutek,F,,27. – 28. 5. 2019,26. – 29. 5. 2019,Itálie,,Terst,jarní zasedání Parlamentního výboru PD SEI,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,1,,O. Benešík,F,Výbor pro evropské záležitosti,16. – 18. 6. 2019,16. – 18. 6. 2019,Slovensko,V4,Bratislava,účast na pravidelném setkání předsedů a členů výborů pro evropské záležitosti parlamentů členských zemí Visegrádské skupiny pořádané Národní radou SR v rámci slovenského předsednictví V4 v Bratislavě,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,1,,A. Babišová,F,Výbor pro evropské záležitosti,16. – 18. 6. 2019,16. – 18. 6. 2019,Slovensko,V4,Bratislava,účast na pravidelném setkání předsedů a členů výborů pro evropské záležitosti parlamentů členských zemí Visegrádské skupiny pořádané Národní radou SR v rámci slovenského předsednictví V4 v Bratislavě,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,1,,J. Kobza,F,Výbor pro evropské záležitosti,16. – 18. 6. 2019,16. – 18. 6. 2019,Slovensko,V4,Bratislava,účast na pravidelném setkání předsedů a členů výborů pro evropské záležitosti parlamentů členských zemí Visegrádské skupiny pořádané Národní radou SR v rámci slovenského předsednictví V4 v Bratislavě,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,1,,F. Kopřiva,F,Výbor pro evropské záležitosti,16. – 18. 6. 2019,16. – 18. 6. 2019,Slovensko,V4,Bratislava,účast na pravidelném setkání předsedů a členů výborů pro evropské záležitosti parlamentů členských zemí Visegrádské skupiny pořádané Národní radou SR v rámci slovenského předsednictví V4 v Bratislavě,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,1,, J. Bžoch,T,Výbor pro evropské záležitosti,16. – 18. 6. 2019,16. – 18. 6. 2019,Slovensko,V4,Bratislava,účast na pravidelném setkání předsedů a členů výborů pro evropské záležitosti parlamentů členských zemí Visegrádské skupiny pořádané Národní radou SR v rámci slovenského předsednictví V4 v Bratislavě,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,1,,A. Kalous,T,Výbor pro evropské záležitosti,16. – 18. 6. 2019,16. – 18. 6. 2019,Slovensko,V4,Bratislava,účast na pravidelném setkání předsedů a členů výborů pro evropské záležitosti parlamentů členských zemí Visegrádské skupiny pořádané Národní radou SR v rámci slovenského předsednictví V4 v Bratislavě,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,1,,P. Plzák,T,Výbor pro evropské záležitosti,16. – 18. 6. 2019,16. – 18. 6. 2019,Slovensko,V4,Bratislava,účast na pravidelném setkání předsedů a členů výborů pro evropské záležitosti parlamentů členských zemí Visegrádské skupiny pořádané Národní radou SR v rámci slovenského předsednictví V4 v Bratislavě,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,1,,J. Valenta,T,Výbor pro evropské záležitosti,16. – 18. 6. 2019,16. – 18. 6. 2019,Slovensko,V4,Bratislava,účast na pravidelném setkání předsedů a členů výborů pro evropské záležitosti parlamentů členských zemí Visegrádské skupiny pořádané Národní radou SR v rámci slovenského předsednictví V4 v Bratislavě,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,1,,O. Veselý,T,Výbor pro evropské záležitosti,16. – 18. 6. 2019,16. – 18. 6. 2019,Slovensko,V4,Bratislava,účast na pravidelném setkání předsedů a členů výborů pro evropské záležitosti parlamentů členských zemí Visegrádské skupiny pořádané Národní radou SR v rámci slovenského předsednictví V4 v Bratislavě,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,2,,O. Benešík,F,Výbor pro evropské záležitosti,23. – 25. 6. 2019,23. – 25. 6. 2019,Rumunsko,EU,Bukurešť,účast na LXI. Konferenci výborů pro evropské záležitosti parlamentů členských a kandidátských zemí EU a zástupců EP (COSAC) pořádané v rámci rumunského předsednictví v Radě EU v Bukurešti,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,2,,A. Kalous,F,Výbor pro evropské záležitosti,23. – 25. 6. 2019,23. – 25. 6. 2019,Rumunsko,EU,Bukurešť,účast na LXI. Konferenci výborů pro evropské záležitosti parlamentů členských a kandidátských zemí EU a zástupců EP (COSAC) pořádané v rámci rumunského předsednictví v Radě EU v Bukurešti,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,2,,P. Mališ,F,Výbor pro evropské záležitosti,23. – 25. 6. 2019,23. – 25. 6. 2019,Rumunsko,EU,Bukurešť,účast na LXI. Konferenci výborů pro evropské záležitosti parlamentů členských a kandidátských zemí EU a zástupců EP (COSAC) pořádané v rámci rumunského předsednictví v Radě EU v Bukurešti,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,2,,P. Plzák,F,Výbor pro evropské záležitosti,23. – 25. 6. 2019,23. – 25. 6. 2019,Rumunsko,EU,Bukurešť,účast na LXI. Konferenci výborů pro evropské záležitosti parlamentů členských a kandidátských zemí EU a zástupců EP (COSAC) pořádané v rámci rumunského předsednictví v Radě EU v Bukurešti,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,2,,J. Bžoch,T,Výbor pro evropské záležitosti,23. – 25. 6. 2019,23. – 25. 6. 2019,Rumunsko,EU,Bukurešť,účast na LXI. Konferenci výborů pro evropské záležitosti parlamentů členských a kandidátských zemí EU a zástupců EP (COSAC) pořádané v rámci rumunského předsednictví v Radě EU v Bukurešti,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,2,,J. Skopeček,T,Výbor pro evropské záležitosti,23. – 25. 6. 2019,23. – 25. 6. 2019,Rumunsko,EU,Bukurešť,účast na LXI. Konferenci výborů pro evropské záležitosti parlamentů členských a kandidátských zemí EU a zástupců EP (COSAC) pořádané v rámci rumunského předsednictví v Radě EU v Bukurešti,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,2,,J. Valenta,T,Výbor pro evropské záležitosti,23. – 25. 6. 2019,23. – 25. 6. 2019,Rumunsko,EU,Bukurešť,účast na LXI. Konferenci výborů pro evropské záležitosti parlamentů členských a kandidátských zemí EU a zástupců EP (COSAC) pořádané v rámci rumunského předsednictví v Radě EU v Bukurešti,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,2,2,,J. Zahradník,T,Výbor pro evropské záležitosti,23. – 25. 6. 2019,23. – 25. 6. 2019,Rumunsko,EU,Bukurešť,účast na LXI. Konferenci výborů pro evropské záležitosti parlamentů členských a kandidátských zemí EU a zástupců EP (COSAC) pořádané v rámci rumunského předsednictví v Radě EU v Bukurešti,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,3,1,,I. Bartoš,F,Výbor pro veřejnou správu a regionální rozvoj,19. – 21. 5. 2019,19. – 21. 5. 2019,Finsko,,Helsinki,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 166 ze dne 6. 3. 2019","doprava, místní doprava, ubytování, stravné, tlumočení, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,3,1,,J. Dolejš,F,Výbor pro veřejnou správu a regionální rozvoj,19. – 21. 5. 2019,19. – 21. 5. 2019,Finsko,,Helsinki,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 166 ze dne 6. 3. 2019","doprava, místní doprava, ubytování, stravné, tlumočení, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
UO186,3,1,,A. Kalous,F,Výbor pro veřejnou správu a regionální rozvoj,19. – 21. 5. 2019,19. – 21. 5. 2019,Finsko,,Helsinki,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 166 ze dne 6. 3. 2019","doprava, místní doprava, ubytování, stravné, tlumočení, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157242
